file,pure_text,word_count
nemec-g/sent_items/34.,Here is the latest.,4
nemec-g/sent_items/340.,Attached is the executable form of the letter agreement.  I have accepted all of Jerry's changes.  Please print out two executables of the letter and execute and forward to Mark Whitt for execution by ENA.  If you have any questions please contact me at (713) 853-3512.,46
nemec-g/sent_items/341.,"Stephanie,  I made a few changes.  Please review.",8
nemec-g/sent_items/342.,"Hey Guys!  I just got back from traveling two weeks in China, so I am now able to answer my emails.  A friend of mine here at Enron has a brother that lives in China and he got married to a Chinese national.  So I decided to join them for the wedding and sightseeing.  The sights were pretty amazing.  Great Wall, Forbidden City, Tianamen Square, etc.  Definitely culture shock though.  I know what it feels like to be a rock star now.  I was pretty much stared at wherever I went.  I am sure they think I look like a big nosed western devil freak.  The food wasn't as bad as I thought, although I did get the trots the last two days in country.  I knew I shouldn't have eaten the mutton.  

Fortunately I missed the flood of the century, Ernie!  I heard about it the first week in China.  Wasn't much I could do from China, so I just kept my fingers crossed and fortunately the house was safe and sound when I got back.  Some jackass drove up on my front yard and left some tire tracks.  There must have been high water in the street that he was trying to avoid.  Doooh!!

Other than that everything is going fine.  Doing the old dating thing!  Boy is that a ton of laughs.  Women at this age are definitely interesting.  I spend most of my time avoiding questions like, ""Where is this relationship headed?""  Uh excuse me, but we only met last week!  

Congratulations, Paul on little Chloe.  I checked out the pics on your website and the family looks great.  Bieraugel you still look the same as the last time I saw you, but  Whoa, is that a little gray hair I saw on you Paul?  Oh well, we all have chinks in our armor.  Seriously though it is a beautiful family and I know it must be tough to be away from them.  Are you going to be staying in the Navy for awhile?  10 more years and you can retire eh!

Ernie,  Sounds like things are going well at work.  Congrats on the promo.  We definitely need to do a better job of getting together here in Houston.  You need to get the wife and we need to have dinner one night or something!  The Buick sounds prime.  240HP ought to take care of it.  Sounds better than the shaka-mobile.  What the hell ever happened to that car anyway?  I still love to tell stories about that car.  You can't beat a K-mart lawn chair for comfortable automobile seating.  Ernie, I think my focus is on the 5 series BMW.  Unfortunately my stock portfolio has delayed my auto purchase for awhile.

Let's pledge to all do better at keeping in touch.  It is great to hear from you guys.  We need to plan a little get together when you get back from sea.  It has been to damn long. Take care and be safe, Bruddas.  

Gerald",501
nemec-g/sent_items/343.,Re-sending.  Didn't go through the first time.,7
nemec-g/sent_items/344.,"Resending,  Didn't go through the first time.",7
nemec-g/sent_items/345.,"Hi Pat,  Fortunately I was out of the country when all the flooding occurred and my house sustained no damage.  Just spent two weeks in China and the sights were pretty amazing.  How are things in Austin?",37
nemec-g/sent_items/346.,"Hey Ernie,  Have you been able to send email to Bieraugel?  I replied to the email address he sent, but I keep receiving undeliverable messages.",25
nemec-g/sent_items/347.,"Darren, I will be meeting with Sandi in the morning to get a download.  I will get with you after that to assess where we need to go.  Thanks.",29
nemec-g/sent_items/348.,"Nelson,  Attached is the Confirm and GTC for the deal with Devon.  Please review and if acceptable you can forward to Devon for review.",24
nemec-g/sent_items/35.,Please see attached.,3
nemec-g/sent_items/350.,"We flew into Shanghai and explored for 2 days.  Next we went to Qingdao for 3 days and finally spent 5 days in Beijing.  I would have to say that Beijing was the highlight of the trip.  The Great Wall was pretty incredible.  Should have some pics shortly.   

Work is going well! Way to busy for my taste.  That's what I get for being out of the office for two weeks.  I got a voice mail from Mark while I was in China.  He was at the airport here in Houston looking for a ride.  Typical Mark.  Any plans on coming to Houston anytime?

Gerald",105
nemec-g/sent_items/351.,I have seen no progress.  I will call my contact again to inquire.  Any prodding you could provide through the credit dept. would be welcome.,25
nemec-g/sent_items/352.,"I need a couple of CA for the following information.  The need to be bilateral agreements.  Please use the bi-lateral form, that you and I have used before.  The Enron entity is Enron Compression Services Company.  Ned will be sending a more detailed scope shortly and I will forward. Please come to me with any questions.",56
nemec-g/sent_items/353.,"John,  Per our discussion, attached is a draft form of gathering agreement.  This form is a firm committed reserves gathering agreement. If the gathering deal is an interruptible type structure, this form would not work.  For use by Crescendo, this form will also need to be scrubbed for Utah and Colorado law issues.  However, this is a starting point.  Let me know if you have any questions.",67
nemec-g/sent_items/354.,"Mary,  Attached is further detail for the project descriptions for the two CAs I requested.  Please revise the CA to read ""information in connection with sharing data relative to a potential electric compression project located approximately 3 miles west of Carthage, Texas in Panola, County"".  Follow that form with the Duke CA as well.  Please prepare two executables of each.  Thanks for all your help.",65
nemec-g/sent_items/355.,"Mary,  The CA form had ENA in the text.  Please make sure it is Enron Compression Services Company.",18
nemec-g/sent_items/357.,"Janel,  How is it going?  I booked this flight for myself.  Talked to Bruce and he is trying to set up a beach house or in the alternative, rooms for us at the Sea Trail hotel.  Let me know if you want me to book a rental car for us to share.  

G",53
nemec-g/sent_items/358.,"Paul,  Attached are redlines of the confirms that were revised with the changes we discussed.",15
nemec-g/sent_items/359.,"Mary,  Chris is the guy who called me asking the questions.  I have a call into Sandi to see if she knows anything about this.  If not, I don't know who would know.",33
nemec-g/sent_items/36.,Please disregard the prior version.,5
nemec-g/sent_items/360.,"Brucie,  You weren't supposed to tell anybody about that!!  Maureen,  I am planning on setting up a rental car for Janel and myself and we can cut you in on that action.  Our flight leaves Myrtle Beach at 11:40 on Sunday so if you are leaving out of Myrtle Beach that might work for you also. 

Gerald",57
nemec-g/sent_items/362.,"FYI,  Attached is the form of lease agreement that Hanover has forwarded for our lease of the compression equipment from Hanover on the Oakhill deal.  This is actually GE Capital's form of lease agreement, but would be executed between Hanover and Enron Compression Services Company.  Please review and provide any comments you may have.",54
nemec-g/sent_items/363.,More info on use of GE's form for our lease with Hanover in the Oakhill deal.,16
nemec-g/sent_items/364.,The contacts we discussed.,4
nemec-g/sent_items/365.,Let's discuss this at our 3:15 meeting today.,8
nemec-g/sent_items/366.,"Attached is a redlined Natural Gas Services Agreement with the revisions we discussed.  Also attached is the Transaction Agreement.  The term has been revised to reflect a Dec. 31, 2002 ending date.  Please review and if acceptable, we can prepare executables.  Call with any questions.",45
nemec-g/sent_items/368.,"Sorry,  The number is 202-342-0800.",5
nemec-g/sent_items/369.,"Dave,  Made a few slight tweaks.",6
nemec-g/sent_items/37.,"Mary,  Is this an operational type filing or an entity type filing?  If it is operational, then it is probably someone else's issue.",23
nemec-g/sent_items/370.,"Rudwell,  Attached is a redline of Oneok's form of guaranty with my comments incorporated.  Please forward to Oneok for their review.  I will prepare the executable form of Bridgeline Holdings, LP guaranty for Oneok per your email yesterday.  Let me know if you have any questions.",46
nemec-g/sent_items/371.,"Rudwell,  Attached is the executable Bridgeline Holdings guaranty for ONEOK,  please forward for execution by Bridgeline.  Let me know if you have any questions.",24
nemec-g/sent_items/373.,Attached is the confidentiality agreement I have faxed to Energy Solutions.,11
nemec-g/sent_items/374.,Attached is a redline of the letter with my changes.  I will forward executables with my initials.,17
nemec-g/sent_items/375.,Attached is the CA we discussed.  I will foward hardcopy executables.  Are you going to obtain execution of this document?,20
nemec-g/sent_items/377.,"Mark,  What is up, my boy!   Hope things are going well in the Heartland.  Any interesting stories you care to tell?    There was a message on my home voicemail from Diane Leg at DML Technical Search.  Her number is (713) 662-3577.  Thought you might want the info.  Any luck on the job search?",53
